state,county,source_id_or_label,category,in_source_registry,discovered,verification_status,technical_acquisition_status,authorization_status_for_customer_display,production_enabled_for_customer_display,evidence_reference
TX,Newton,MVBA,auction,NO,YES,MECHANISM_CONFIRMED,NOT_ACQUIRED,BLOCKED,NO,data/tx_county_coverage_matrix.csv
TX,Newton,Texas Comptroller county directory,appraisal_district,NO,YES,MECHANISM_CONFIRMED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Newton,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Nolan,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Nolan,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Nolan,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Nueces,tx_realauction,auction,YES,YES,CONTENT_VERIFIED,ACQUIRED,APPROVED,YES,"harvesters/texas_harvester.py (harvest_realauction), docs/realauction-rights-audit.md"
TX,Nueces,Texas Comptroller county directory,appraisal_district,NO,YES,MECHANISM_CONFIRMED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Nueces,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Ochiltree,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Ochiltree,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Ochiltree,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Oldham,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Oldham,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Oldham,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Orange,tx_realauction,auction,YES,YES,CONTENT_VERIFIED,ACQUIRED,APPROVED,YES,"harvesters/texas_harvester.py (harvest_realauction), docs/realauction-rights-audit.md"
TX,Orange,Texas Comptroller county directory,appraisal_district,NO,YES,MECHANISM_CONFIRMED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Orange,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Palo Pinto,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Palo Pinto,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Palo Pinto,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Panola,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Panola,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Panola,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Parker,GovEase,auction,NO,YES,MECHANISM_CONFIRMED,NOT_ACQUIRED,BLOCKED,NO,data/tx_county_coverage_matrix.csv
TX,Parker,Texas Comptroller county directory,appraisal_district,NO,YES,MECHANISM_CONFIRMED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Parker,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Parmer,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Parmer,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Parmer,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Pecos,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Pecos,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Pecos,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Polk,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Polk,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Polk,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Potter,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Potter,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Potter,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Presidio,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Presidio,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Presidio,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Rains,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Rains,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Rains,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Randall,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Randall,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Randall,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Reagan,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Reagan,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Reagan,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Real,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Real,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Real,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Red River,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Red River,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Red River,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Reeves,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Reeves,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Reeves,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Refugio,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Refugio,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Refugio,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Roberts,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Roberts,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Roberts,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Robertson,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Robertson,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Robertson,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Rockwall,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Rockwall,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Rockwall,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Runnels,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Runnels,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Runnels,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Rusk,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Rusk,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Rusk,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Sabine,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Sabine,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Sabine,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,San Augustine,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,San Augustine,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,San Augustine,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,San Jacinto,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,San Jacinto,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,San Jacinto,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,San Patricio,tx_realauction,auction,YES,YES,CONTENT_VERIFIED,ACQUIRED,APPROVED,YES,"harvesters/texas_harvester.py (harvest_realauction), docs/realauction-rights-audit.md"
TX,San Patricio,Texas Comptroller county directory,appraisal_district,NO,YES,MECHANISM_CONFIRMED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,San Patricio,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,San Saba,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,San Saba,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,San Saba,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Schleicher,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Schleicher,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Schleicher,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Scurry,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Scurry,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Scurry,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Shackelford,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Shackelford,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Shackelford,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Shelby,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Shelby,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Shelby,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Sherman,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Sherman,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Sherman,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Smith,tx_realauction,auction,YES,YES,CONTENT_VERIFIED,ACQUIRED,APPROVED,YES,"harvesters/texas_harvester.py (harvest_realauction), docs/realauction-rights-audit.md"
TX,Smith,Texas Comptroller county directory,appraisal_district,NO,YES,MECHANISM_CONFIRMED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Smith,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Somervell,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Somervell,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Somervell,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Starr,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Starr,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Starr,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Stephens,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Stephens,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Stephens,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Sterling,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Sterling,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Sterling,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Stonewall,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Stonewall,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Stonewall,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Sutton,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Sutton,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Sutton,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Swisher,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Swisher,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Swisher,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Tarrant,tx_lgbs,auction,YES,YES,CONTENT_VERIFIED,ACQUIRED,APPROVED,YES,"harvesters/texas_harvester.py (harvest_lgbs), docs/lgbs-rights-audit.md"
TX,Tarrant,Texas Comptroller county directory,appraisal_district,NO,YES,MECHANISM_CONFIRMED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Tarrant,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Taylor,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Taylor,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Taylor,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Terrell,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Terrell,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Terrell,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Terry,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Terry,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Terry,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Throckmorton,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Throckmorton,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Throckmorton,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Titus,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Titus,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Titus,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Tom Green,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Tom Green,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Tom Green,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Travis,tx_realauction,auction,YES,YES,CONTENT_VERIFIED,ACQUIRED,APPROVED,YES,"harvesters/texas_harvester.py (harvest_realauction), docs/realauction-rights-audit.md"
TX,Travis,Texas Comptroller county directory,appraisal_district,NO,YES,MECHANISM_CONFIRMED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Travis,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Trinity,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Trinity,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Trinity,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Tyler,tx_realauction,auction,YES,YES,CONTENT_VERIFIED,ACQUIRED,APPROVED,YES,"harvesters/texas_harvester.py (harvest_realauction), docs/realauction-rights-audit.md"
TX,Tyler,Texas Comptroller county directory,appraisal_district,NO,YES,MECHANISM_CONFIRMED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Tyler,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Upshur,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Upshur,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Upshur,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Upton,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Upton,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Upton,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Uvalde,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Uvalde,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Uvalde,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Val Verde,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Val Verde,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Val Verde,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Van Zandt,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Van Zandt,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
